codigo,cantidad
121419863-38,5
121419863-39,5
121419863-40,5
121419863-41,5
121419863-42,5
111912125-40,5
111912125-41,5
111912125-42,5
111912125-43,5
111912125-44,5
111912125-45,5
121414203-36,5
121414203-37,5
121414203-38,5
121414203-39,5
121414203-40,5
121414203-41,5
121414749-36,5
121414749-37,5
121414749-38,5
121414749-39,5
121414749-40,5
121414749-41,5
121940407-38,5
121940407-39,5
121940407-40,5
121940407-41,5
121942122-38,5
121942122-39,5
121942122-40,5
121942122-41,5
110061602-40,5
110061602-41,5
110061602-42,5
110061602-43,5
110061602-44,5
110061602-45,5
110062515-40,5
110062515-41,5
110062515-42,5
110062515-43,5
110062515-44,5
110062515-45,5
110352611-40,5
110352611-41,5
110352611-42,5
110352611-43,5
110352611-44,5
110352611-45,5
110382600-40,5
110382600-41,5
110382600-42,5
110382600-43,5
110382600-44,5
110382600-45,5
111522134-40,5
111522134-41,5
111522134-42,5
111522134-43,5
111522134-44,5
111522134-45,5
111523301-40,5
111523301-41,5
111523301-42,5
111523301-43,5
111523301-44,5
111523301-45,5
112220591-40,5
112220591-41,5
112220591-42,5
112220591-43,5
112220591-44,5
112220591-45,5
150204308-40,5
150204308-41,5
150204308-42,5
150204308-43,5
150204308-44,5
150204308-45,5
150204942-40,5
150204942-41,5
150204942-42,5
150204942-43,5
150204942-44,5
150204942-45,5
110351500-40,5
110351500-41,5
110351500-42,5
110351500-43,5
110351500-44,5
110351500-45,5
110351517-40,5
110351517-41,5
110351517-42,5
110351517-43,5
110351517-44,5
110351517-45,5
110380500-40,5
110380500-41,5
110380500-42,5
110380500-43,5
110380500-44,5
110380500-45,5
110413227-40,5
110413227-41,5
110413227-42,5
110413227-43,5
110413227-44,5
110413227-45,5
122070504-37,5
122070504-38,5
122070504-39,5
122070504-40,5
122070504-41,5
122074900-37,5
122074900-38,5
122074900-39,5
122074900-40,5
122074900-41,5
121410164-37,5
121410164-38,5
121410164-39,5
121410164-40,5
121410164-41,5
121412412-37,5
121412412-38,5
121412412-39,5
121412412-40,5
121412412-41,5
121415016-36,5
121415016-37,5
121415016-38,5
121415016-39,5
121415016-40,5
121415016-41,5
121419102-37,5
121419102-38,5
121419102-39,5
121419102-40,5
121419102-41,5
AH122892G-42-A61,5
AH321309G-42-A02,5
AH321309G-42-A04,5
AH321423G-42-A02,5
AH321424G-42-A02,5
AH321424G-42-A05,5
AH322001G-42-A02,5
AH322001G-42-A06,5
AH322003G-42-A02,5
AH322003G-42-A04,5
AW322102G-42-A02,5
AW322102G-42-A06,5
AW322111G-42-A02,5
AW322111G-42-A04,5
AW322122G-42-A02,5
AW322122G-42-A20,5
AW322122G-42-A61,5
AW322125G-42-A02,5
AW322125G-42-A04,5
MH321371S-42-B19,5
MH321371S-42-B25,5
MH321411G-42-A07,5
MH321411G-42-A17,5
MH322008G-42-D02,5
MH322008G-42-D16,5
MH322015G-42-A02,5
MH322015G-42-A16,5
MW122802G-42-A02,5
MW122802G-42-A68,5
MW321525G-42-A05,5
MW321525G-42-A19,5
MW322112G-42-A02,5
MW322112G-42-A04,5
MW322112G-42-A12,5
MW322113G-42-A02,5
MW322113G-42-A12,5
MW322116G-42-A02,5
BFG-OR-BL2-RF,5
CG-GR1-GR,5
1000NVYM4W6,5
1000NVYM5W7,5
1000NVYM6W8,5
1000NVYM7W9,5
1000NVYM8W10,5
1000NVYM9W11,5
1000NVYM10W12,5
1000NVYM11W13,5
1000NVYM12W14,5
1000NOMADM4W6,5
1000NOMADM5W7,5
1000NOMADM6W8,5
1000NOMADM7W9,5
1000NOMADM8W10,5
1000NOMADM9W11,5
1000NOMADM10W12,5
1000NOMADM11W13,5
1000NOMADM12W14,5
1100BLKM4W6,5
1100BLKM5W7,5
1100BLKM6W8,5
1100BLKM7W9,5
1100BLKM8W10,5
1100BLKM9W11,5
1100BLKM10W12,5
1100BLKM11W13,5
1100BLKM12W14,5
1100SLATEM4W6,5
1100SLATEM5W7,5
1100SLATEM6W8,5
1100SLATEM7W9,5
1100SLATEM8W10,5
1100SLATEM9W11,5
1100SLATEM10W12,5
1100SLATEM11W13,5
1100SLATEM12W14,5
1000BLKM4W6,5
1000BLKM5W7,5
1000BLKM6W8,5
1000BLKM7W9,5
1000BLKM8W10,5
1000BLKM9W11,5
1000BLKM10W12,5
1000BLKM11W13,5
1000BLKM12W14,5
1100NVYM4W6,5
1100NVYM5W7,5
1100NVYM6W8,5
1100NVYM7W9,5
1100NVYM8W10,5
1100NVYM9W11,5
1100NVYM10W12,5
1100NVYM11W13,5
1100NVYM12W14,5
1100NOMADM4W6,5
1100NOMADM5W7,5
1100NOMADM6W8,5
1100NOMADM7W9,5
1100NOMADM8W10,5
1100NOMADM9W11,5
1100NOMADM10W12,5
1100NOMADM11W13,5
1100NOMADM12W14,5
